Bioguide_ID,Name,Gender,Party,Born,Number_of_House_Terms,Present_Cong115,Present_Cong116,House_Election_Candidate_Vote_Share_2016,House_Election_Candidate_Vote_Share_2018,District,District_Presidential_VoteShare_Dem2016,District_Presidential_VoteShare_GOP2016,District_Density,District_Percent_Female,District_Percent_Male,District_Percent_Senior,District_Median_Age,District_Percent_White,District_Percent_Black,District_Percent_Asian,District_Percent_Hispanic,District_Percent_AmericanIndian,District_Mean_Income,District_Mean_Minus_National_Mean_Income,District_Median_Income,District_Median_Minus_National_Median_Income,District_Unemployment_Rate,DW-Nominate_1,DW-Nominate_2,TBIP_Floor_Speeches,TBIP_Tweets,Standardized_Vote_Ideal_Point,Standardized_Speech_Ideal_Point,Standardized_Tweet_Ideal_Point,Progressive_Caucus_Cong115,NewDems_Caucus_Cong115,BlueDog_Caucus_Cong115,ProblemSolvers_Caucus_Cong115,RSC_Caucus_Cong115,Freedom_Caucus_Cong115,GOP_Leadership_Cong115,DEM_Leadership_Cong115,CommitteeChair_Cong115,TopCommittee_Cong115,Progressive_Caucus_Cong116,NewDems_Caucus_Cong116,BlueDog_Caucus_Cong116,ProblemSolvers_Caucus_Cong116,RSC_Caucus_Cong116,Freedom_Caucus_Cong116,GOP_Leadership_Cong116,DEM_Leadership_Cong116,CommitteeChair_Cong116,TopCommittee_Cong116
L000263,Sander Levin,M,Democrat,1931,18,1,0,58.73597417677696,,MI-09,51.5,43.7,Dense suburban,51.14,48.86,20.69,39.6,77.9,14.5,4.3,2.5,0.4,82109,-5755,61115,-822,4.9,-0.379,-0.091,-0.33395183086395264,-0.3444572687149048,-1.4626164436340332,-1.3817115052747724,-1.2708117770066156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000287,John Lewis (Georgia),M,Democrat,1940,17,1,1,91.87992117439731,100.0,GA-05,85.0,11.9,Dense suburban,49.32,50.68,2.11,34.0,34.8,55.4,5.2,6.8,0.4,100204,7880,60247,-5465,3.3,-0.589,-0.223,-0.2365454137325287,-0.2688206732273102,-1.2649755477905273,-1.0366329679564925,-1.0524250486454492,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L000397,Zoe Lofgren,F,Democrat,1947,13,1,1,73.85484639046553,73.75487361507632,CA-19,72.9,21.5,Urban-suburban mix,48.55,51.45,1.63,37.4,46.9,2.8,31.0,39.0,0.5,144010,51686,107240,41528,2.6,-0.402,-0.446,-0.17114882171154022,-0.2634827196598053,-1.1956332921981812,-0.8049545941409882,-1.0370126915947884,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
L000480,Nita Lowey,F,Democrat,1937,16,1,1,68.10431795953886,82.50215382710572,NY-17,58.6,38.4,Sparse suburban,51.04,48.96,0.97,39.0,69.1,11.3,6.1,22.7,0.1,154785,62461,108449,42737,3.2,-0.389,-0.156,-0.7084340453147888,-0.3380499482154846,-1.1513200998306274,-2.708377433660674,-1.2523118200425385,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
L000491,Frank D. Lucas,M,Republican,1960,14,1,1,76.32042387741099,73.873923910025,OK-03,20.9,73.6,Pure rural,49.73,50.27,0.46,37.0,79.8,3.6,1.4,10.6,6.7,72691,-19633,54629,-11083,2.0,0.362,0.414,0.30544406175613403,0.5026546716690063,0.9372511506080627,0.8834554713008901,1.175067813732816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
L000551,Barbara Lee (California),F,Democrat,1946,12,1,1,89.63733673515641,88.38103765809583,CA-13,87.4,6.8,Pure urban,49.92,50.08,1.49,37.0,40.6,17.5,20.7,22.3,0.9,126464,34140,91514,25802,3.0,-0.682,-0.587,-0.5464058518409729,-0.4535566568374634,-1.2076066732406616,-2.1343654367628853,-1.5858161513401805,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
L000557,John B. Larson,M,Democrat,1948,11,1,1,60.159607539199236,60.60954256949004,CT-01,59.4,36.3,Sparse suburban,51.79,48.21,1.0,40.9,67.8,15.3,5.6,17.2,0.3,99066,6742,75502,9790,3.2,-0.398,-0.055,-0.22360241413116455,-0.24192196130752563,-1.0564854145050049,-0.9907802253705121,-0.9747599758665623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000559,Jim Langevin,M,Democrat,1964,10,1,1,60.6016178547666,63.492924090222246,RI-02,51.1,44.0,Sparse suburban,52.08,47.92,0.9,40.8,81.5,6.2,3.8,13.5,0.3,94367,2043,74180,8468,2.8,-0.376,0.108,-0.0968499407172203,0.049988362938165665,-1.0709764957427979,-0.5417383715043221,-0.1319227186380883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000560,Rick Larsen,M,Democrat,1965,10,1,1,67.47393351939004,71.29018800473489,WA-02,56.9,34.8,Dense suburban,50.31,49.69,0.84,38.9,76.1,3.3,9.5,11.1,1.7,94433,2109,75095,9383,2.8,-0.365,0.189,0.04648583009839058,-0.05711429938673973,-1.0914604663848877,-0.03394741075372507,-0.44116191526140913,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L000562,Stephen Lynch,M,Democrat,1955,10,1,1,80.41333745882096,98.42465259184146,MA-08,60.4,34.4,Dense suburban,51.6,48.4,1.06,40.1,74.7,11.4,8.3,6.1,0.3,128197,35873,100690,34978,2.4,-0.35,0.038,-0.09667668491601944,0.045863062143325806,-0.9824684858322144,-0.5411245838276886,-0.1438337643201822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000563,Daniel Lipinski,M,Democrat,1966,8,1,1,86.54647962651394,73.00858803406557,IL-03,55.2,39.9,Urban-suburban mix,49.58,50.42,1.4,40.0,77.3,5.3,4.7,32.3,0.5,97421,5097,75411,9699,3.6,-0.23,0.178,0.03744065761566162,0.1485080122947693,-0.8453947305679321,-0.06599144832386082,0.1525346100343368,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
L000564,Doug Lamborn,M,Republican,1954,7,1,1,59.804889591287655,57.02924266608812,CO-05,33.2,57.2,Dense suburban,48.82,51.18,0.45,36.3,80.8,6.0,2.6,16.7,1.0,91125,-1199,71244,5532,3.3,0.68,0.195,0.523990273475647,0.46919700503349304,1.0780514478683472,1.6576920082517095,1.0784649681390228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L000566,Robert E. Latta,M,Republican,1956,7,1,1,67.0001018122582,62.256141204511714,OH-05,34.6,59.7,Rural-suburban mix,50.93,49.07,0.52,39.8,91.2,3.0,1.4,6.0,0.3,82189,-10135,63702,-2010,2.5,0.519,0.262,0.3959253430366516,0.44309431314468384,1.0279290676116943,1.2040005556851927,1.0030982564795647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L000567,Leonard Lance,M,Republican,1952,5,1,0,50.51719972327976,,NJ-07,48.6,47.5,Sparse suburban,51.2,48.8,20.43,43.0,78.5,4.9,11.4,12.8,0.1,158568,70704,118810,56873,3.9,0.329,-0.237,0.1944851279258728,0.36002302169799805,0.5217553377151489,0.49036487505320325,0.7632452138772688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000569,Blaine Luetkemeyer,M,Republican,1952,6,1,1,66.54361626747443,65.07633822949526,MO-03,28.1,67.1,Rural-suburban mix,50.02,49.98,0.54,39.8,91.7,4.0,1.3,2.7,0.4,85293,-7031,69621,3909,2.1,0.439,0.248,0.315159410238266,0.5000190138816833,0.9376672506332397,0.9178737195280895,1.1674578376684186,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L000570,Ben Ray Luján,M,Democrat,1972,6,1,1,62.86974056171428,63.37502501092314,NM-03,51.8,36.7,Pure rural,50.67,49.33,0.64,39.3,65.3,1.9,1.4,40.8,18.7,73209,-19115,53357,-12355,3.1,-0.367,0.018,-0.17615917325019836,-0.24262408912181854,-1.1304115056991577,-0.8227046031376005,-0.976787240516251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
L000578,Doug LaMalfa,M,Republican,1960,4,1,1,57.04704192328649,54.88658888728849,CA-01,36.5,56.2,Rural-suburban mix,50.54,49.46,0.65,41.1,84.8,1.6,3.0,15.3,1.6,84470,-7854,61433,-4279,3.0,0.536,0.107,0.46148601174354553,0.38860854506492615,1.004247784614563,1.4362601986249264,0.8457806438017819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L000579,Alan Lowenthal,M,Democrat,1941,4,1,1,64.26178692143202,64.85549865180332,CA-47,62.6,31.0,Pure urban,49.74,50.26,1.84,38.2,52.5,6.9,23.4,36.0,0.4,97076,4752,72493,6781,3.0,-0.45,-0.361,-0.1723158359527588,-0.3879767954349518,-1.2044118642807007,-0.8090889374342638,-1.396466389022782,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
L000580,Michelle Lujan Grisham,F,Democrat,1959,3,1,0,62.304293635903164,,NM-01,51.6,35.1,Dense suburban,50.73,49.27,20.6,38.5,79.0,2.8,2.6,50.2,4.2,72613,-15251,50650,-11287,5.6,-0.313,0.047,-0.10199471563100815,-0.26982343196868896,-1.3284385204315186,-0.5599645978081428,-1.055320329685712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000581,Brenda Lawrence (Michigan),F,Democrat,1954,3,1,1,79.59973470748375,80.88258602081557,MI-14,79.2,18.3,Dense suburban,49.44,50.56,2.26,37.0,34.1,55.9,5.7,4.7,0.4,76206,-16118,50438,-15274,4.8,-0.445,-0.04,-0.3088424503803253,-0.3767453134059906,-1.1832915544509888,-1.2927573219116006,-1.3640375548170653,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
L000582,Ted Lieu,M,Democrat,1969,3,1,1,68.18571279733905,70.02844722879243,CA-33,67.8,26.5,Urban-suburban mix,50.51,49.49,1.37,41.2,71.4,3.2,16.3,13.5,0.3,184515,92191,117012,51300,2.8,-0.367,-0.257,-0.283624529838562,-0.24641038477420807,-1.0980095863342285,-1.203418617224218,-0.9877194713339255,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L000583,Barry Loudermilk,M,Republican,1963,3,1,1,64.65517513386278,61.79139563341276,GA-11,35.3,60.3,Sparse suburban,50.72,49.28,0.71,37.6,71.2,17.8,3.1,11.5,0.5,108262,15938,76640,10928,2.0,0.688,-0.021,0.28984829783439636,0.4283750653266907,0.9899070858955383,0.8282048670700294,0.9605991414124941,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L000585,Darin LaHood,M,Republican,1968,3,1,1,69.89757255407893,67.23344531644094,IL-18,33.3,60.6,Rural-suburban mix,51.68,48.32,0.56,40.7,90.3,3.8,2.9,2.9,0.1,86615,-5709,67284,1572,2.5,0.457,0.161,0.47497570514678955,0.4975036084651947,1.0120618343353271,1.4840496955138511,1.160195068160251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L000586,Alfred Lawson,M,Democrat,1948,2,1,1,65.43545010467551,66.78121971249529,FL-05,61.3,35.9,Sparse suburban,49.65,50.35,1.42,34.7,44.5,47.1,2.4,9.7,0.4,57188,-35136,43667,-22045,3.8,-0.256,0.092,-0.1415463089942932,-0.1020137146115303,-0.9594406485557556,-0.7000827377454214,-0.5708007009981334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L000587,Jason Lewis (Minnesota politician),M,Republican,1955,1,1,0,47.04615354214569,,MN-02,45.3,46.5,Sparse suburban,50.87,49.13,17.1,37.9,84.2,5.6,4.7,6.3,0.5,105817,17953,86218,24281,3.0,0.506,-0.197,0.24250158667564392,,0.8085910677909851,0.6604712175359423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000588,Conor Lamb,M,Democrat,1984,2,1,1,48.73412629519692,56.25731389309507,PA-17,46.8,49.4,Sparse suburban,51.01,48.99,0.76,43.5,88.1,6.0,2.7,1.7,0.1,98594,6270,70857,5145,2.0,-0.111,0.112,0.21454404294490814,0.08130960166454315,-0.38898879289627075,0.5614269391225667,-0.04148841485197301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L000589,Debbie Lesko,F,Republican,1958,2,1,1,44.90507367356075,55.46175147905669,AZ-08,37.0,58.1,Dense suburban,51.77,48.23,1.14,42.9,82.8,5.1,3.8,21.6,1.3,88749,-3575,73632,7920,2.6,0.606,-0.055,0.15472450852394104,0.35958197712898254,1.2815642356872559,0.3495062253856436,0.7619717789762419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
L000590,Susie Lee,F,Democrat,1966,1,0,1,,51.89294400492018,NV-03,46.5,47.5,Urban-suburban mix,49.63,50.37,1.04,39.7,64.5,8.8,13.9,17.0,0.6,108495,16171,79169,13457,2.9,-0.29,0.358,-0.18259947001934052,-0.140293687582016,-0.665784478187561,-0.8455204324683588,-0.6813270673011933,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
L000591,Elaine Luria,F,Democrat,1975,1,0,1,,51.05010972933432,VA-02,45.4,48.8,Dense suburban,49.61,50.39,0.7,36.9,67.2,19.3,6.2,8.3,0.3,94875,2551,74704,8992,2.5,-0.164,0.33,0.20167209208011627,0.023747384548187256,-0.48313552141189575,0.5158258985785739,-0.20768870708112128,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
L000592,Andy Levin,M,Democrat,1960,1,0,1,,59.67041301799628,MI-09,51.5,43.7,Dense suburban,50.73,49.27,0.84,39.9,76.6,13.9,5.4,2.6,0.5,83311,-9013,62943,-2769,3.0,-0.439,-0.522,-0.31870198249816895,-0.36997199058532715,-0.8488954901695251,-1.327686364802867,-1.3444808336108427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L000593,Mike Levin,M,Democrat,1978,1,0,1,,56.41900823645053,CA-49,50.7,43.2,Dense suburban,50.68,49.32,1.04,39.0,80.6,2.3,6.9,27.8,0.9,141535,49211,100037,34325,3.2,-0.399,0.105,-0.3025684952735901,-0.2721976637840271,-0.7859829068183899,-1.2705307857634571,-1.0621754864412503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M000087,Carolyn B. Maloney,F,Democrat,1946,14,1,1,77.28416813491064,81.72957435573713,NY-12,83.3,13.5,Pure urban,51.78,48.22,1.36,36.2,71.0,5.4,15.5,14.4,0.1,191497,99173,124502,58790,2.0,-0.387,-0.278,-0.2057986855506897,-0.6418377757072449,-1.1497527360916138,-0.9277075367500832,-2.1294431786684447,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
M000312,Jim McGovern (Massachusetts),M,Democrat,1959,12,1,1,72.02996497400052,67.15924926200363,MA-02,56.2,36.8,Rural-suburban mix,51.88,48.12,0.83,40.3,83.1,5.2,6.0,10.4,0.3,100619,8295,77375,11663,2.8,-0.539,-0.297,-0.336750328540802,-0.3418453633785248,-1.2002887725830078,-1.3916256517289307,-1.263270381766336,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
M001137,Gregory Meeks,M,Democrat,1953,12,1,1,87.25246952206804,99.39865362820568,NY-05,85.7,12.7,Pure urban,50.03,49.97,3.33,39.7,17.3,49.2,15.1,20.0,0.7,98905,6581,76150,10438,3.9,-0.413,-0.075,-0.24904771149158478,-0.30988073348999023,-1.1630969047546387,-1.0809244504980557,-1.1709784045874114,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M001143,Betty McCollum,F,Democrat,1954,10,1,1,61.738071203231456,65.99384079801834,MN-04,61.5,30.6,Dense suburban,51.41,48.59,0.55,36.5,70.1,10.8,12.9,6.7,0.4,102255,9931,75665,9953,2.3,-0.418,-0.191,-0.423962265253067,-0.24521897733211517,-1.1290446519851685,-1.7005885357323294,-0.9842795019415103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M001151,Tim Murphy (American politician),M,Republican,1952,8,1,0,100.0,,PA-18,62.1,34.6,Urban-suburban mix,52.45,47.55,23.06,38.7,74.0,17.9,4.2,2.5,0.2,75206,-12658,52307,-9630,4.5,0.258,0.198,-0.009212122298777103,,0.8960190415382385,-0.23126673026945388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001156,Patrick T. McHenry,M,Republican,1975,8,1,1,61.43490474097572,59.2927383297152,NC-10,29.6,67.8,Rural-suburban mix,51.53,48.47,0.62,42.1,81.2,12.6,1.8,7.1,0.5,72992,-19332,53189,-12523,3.0,0.555,0.07,0.09243954718112946,0.489512175321579,0.929021954536438,0.12885132409609418,1.1371212779149265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
M001157,Michael McCaul,M,Republican,1962,8,1,1,54.21862684892824,51.056599973361664,TX-10,43.2,52.3,Rural-suburban mix,50.61,49.39,1.01,35.7,70.1,12.7,5.1,30.7,0.6,107527,15203,80528,14816,2.9,0.439,0.089,0.11496427655220032,0.538013219833374,0.8867504000663757,0.20864894825438665,1.2771591043764234,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
M001158,Kenny Marchant,M,Republican,1951,8,1,1,53.45708121464865,50.61043664442065,TX-24,44.5,50.7,Dense suburban,49.95,50.05,1.1,35.6,62.2,13.1,15.5,23.6,0.5,113847,21523,79667,13955,2.4,0.602,0.172,0.570781409740448,0.47664976119995117,1.0107877254486084,1.8234574407276039,1.0999834279001215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
M001159,Cathy McMorris Rodgers,F,Republican,1969,8,1,1,57.21259052526787,54.759994630822206,WA-05,39.1,52.2,Rural-suburban mix,50.43,49.57,0.47,38.2,87.3,1.7,2.5,6.8,1.7,78649,-13675,57837,-7875,3.6,0.425,0.117,0.35242775082588196,0.47696399688720703,0.9255641102790833,1.0499030543192684,1.1008907255280982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M001160,Gwen Moore,F,Democrat,1951,8,1,1,76.19125850898935,75.61216755100023,WI-04,74.0,21.8,Urban-suburban mix,50.99,49.01,1.0,32.8,50.8,33.7,4.0,17.6,0.7,65073,-27251,47421,-18291,3.1,-0.53,-0.251,-0.28807559609413147,-0.3913184702396393,-1.2254098653793335,-1.2191872644880455,-1.4061148590938912,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M001163,Doris Matsui,F,Democrat,1944,8,1,1,59.36326336519676,50.0,CA-06,69.2,24.4,Urban-suburban mix,50.35,49.65,1.36,33.9,49.6,11.8,15.2,29.9,0.7,85173,-7151,64687,-1025,3.7,-0.434,-0.166,-0.28673481941223145,-0.29301929473876953,-1.1210616827011108,-1.2144373386629712,-1.1222941080428213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001165,Kevin McCarthy (California),M,Republican,1965,7,1,1,66.66450583201821,63.71699048470653,CA-23,36.1,58.1,Dense suburban,49.65,50.35,0.93,35.1,72.1,6.8,5.0,40.7,1.0,85125,-7199,63550,-2162,4.7,0.458,0.208,0.24098674952983856,0.49782487750053406,0.9680331945419312,0.655104653381913,1.1611226732844533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
M001166,Jerry McNerney,M,Democrat,1951,7,1,1,56.95697568592667,56.49148498478306,CA-09,56.6,38.0,Dense suburban,49.77,50.23,1.26,35.7,53.0,9.5,16.3,38.4,0.7,97819,5495,72237,6525,3.6,-0.261,-0.15,-0.07991210371255875,-0.09576970338821411,-1.114427089691162,-0.4817332487307585,-0.5527722694681331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001177,Tom McClintock,M,Republican,1956,6,1,1,58.489774909200264,54.13146477070576,CA-04,39.3,54.0,Rural-suburban mix,50.28,49.72,0.69,44.9,84.4,1.7,5.9,13.1,1.2,113380,21056,86374,20662,2.4,0.721,-0.48,0.2965221107006073,0.4966428279876709,1.0736671686172485,0.851847966262362,1.1577097231878637,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M001179,Tom Marino,M,Republican,1952,5,1,1,60.90590369136925,66.03751148143289,PA-12,29.7,66.1,Pure rural,50.14,49.86,0.44,41.1,93.8,2.2,1.7,2.6,0.2,72187,-20137,55203,-10509,2.3,0.352,0.477,0.3062061369419098,,0.7892341613769531,0.8861552502084671,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001180,David McKinley,M,Republican,1947,5,1,1,66.97027000323976,64.57515614436922,WV-01,26.4,68.0,Pure rural,50.48,49.52,0.57,42.3,93.6,2.5,0.9,1.2,0.3,69024,-23300,51480,-14232,3.1,0.3,0.186,0.2963893711566925,0.45919036865234375,0.8486902117729187,0.851377714209085,1.0495726499815055,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
M001184,Thomas Massie,M,Republican,1971,5,1,1,67.28868648471767,62.237788947794606,KY-04,29.3,65.2,Rural-suburban mix,50.63,49.37,0.45,39.7,91.9,3.2,1.6,3.4,0.0,89126,-3198,66327,615,1.9,0.678,-0.735,0.11965353786945343,0.30380740761756897,0.7799809575080872,0.22526144139513748,0.6009329897125472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001185,Sean Maloney,M,Democrat,1966,4,1,1,46.831273989905625,50.20779530374667,NY-18,47.1,49.0,Rural-suburban mix,50.37,49.63,0.76,39.7,77.2,10.6,3.1,18.3,0.3,118618,26294,91723,26011,1.9,-0.236,0.117,0.03473353758454323,-0.11542601883411407,-0.9262117147445679,-0.07558187417252887,-0.609526257325363,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
M001187,"Mark Meadows, North Carolina",M,Republican,1959,4,1,1,61.865053758554566,59.205896243672385,NC-11,39.9,57.2,Pure rural,51.16,48.84,0.71,45.8,89.5,3.3,1.1,6.7,1.8,68839,-23485,51884,-13828,2.0,0.604,-0.201,0.18399181962013245,0.3472576439380646,0.9237373471260071,0.45319057393001294,0.7263875384714066,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
M001188,Grace Meng,F,Democrat,1975,4,1,1,70.62813249889905,84.5018270796704,NY-06,65.1,32.1,Pure urban,51.36,48.64,1.84,42.0,41.3,5.4,40.4,19.9,0.4,94954,2630,70529,4817,2.3,-0.379,-0.147,-0.20615428686141968,-0.18439991772174835,-1.221770167350769,-0.9289673139166081,-0.8086756773022957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
M001189,Luke Messer,M,Republican,1969,3,1,0,66.7483102928578,,IN-06,27.4,67.7,Pure rural,50.64,49.36,21.59,39.5,92.9,2.9,1.7,2.8,0.1,65364,-22500,52777,-9160,3.9,0.563,-0.086,0.42124998569488525,,0.8927895426750183,1.2937173413341345,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
M001190,Markwayne Mullin,M,Republican,1977,4,1,1,68.1190087280767,65.02300904621254,OK-02,22.8,72.9,Pure rural,50.62,49.38,0.41,40.3,65.9,3.2,0.7,5.7,17.2,61010,-31314,45207,-20505,2.6,0.515,0.418,0.3639972507953644,0.49771955609321594,0.9468778967857361,1.090889944552447,1.1608185771333466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M001195,Alexander Mooney,M,Republican,1971,3,1,1,56.24611128767295,53.95913902886832,WV-02,29.4,65.8,Pure rural,51.04,48.96,0.62,42.3,91.8,4.4,0.9,2.2,0.2,69930,-22394,52166,-13546,2.8,0.578,-0.294,0.31319165229797363,0.4330688714981079,0.9979337453842163,0.9109026076462476,0.974151641584258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
M001196,Seth Moulton,M,Democrat,1978,3,1,1,70.24264929494053,65.18541807021484,MA-06,56.1,38.2,Sparse suburban,52.63,47.37,0.85,43.0,84.9,4.1,4.5,10.5,0.2,127361,35037,97115,31403,2.4,-0.286,-0.081,-0.15677198767662048,0.0017569743795320392,-1.044708490371704,-0.7540222530679762,-0.27118196323700416,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M001197,Martha McSally,F,Republican,1966,2,1,0,51.30749338751228,,AZ-02,49.6,44.7,Dense suburban,50.62,49.38,25.74,40.9,80.6,3.9,3.0,29.2,1.8,73595,-14269,53292,-8645,5.7,0.345,0.025,0.30226752161979675,0.40680956840515137,0.77387535572052,0.8722020461543609,0.8983327439389297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001198,Roger Marshall,M,Republican,1960,2,1,1,66.94294162379225,68.14547720797721,KS-01,24.3,69.3,Pure rural,50.17,49.83,0.43,36.3,87.9,2.8,1.6,16.4,0.9,69132,-23192,55188,-10524,2.2,0.526,0.194,0.4372747242450714,,0.9963135719299316,1.3504876599913245,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M001199,Brian Mast,M,Republican,1980,2,1,1,53.93364955302759,54.30118676593868,FL-18,44.1,53.3,Sparse suburban,51.12,48.88,0.9,48.1,79.6,12.8,2.3,17.5,0.3,100726,8402,68744,3032,2.5,0.403,-0.264,0.23500695824623108,0.2849096357822418,0.821666955947876,0.6339202418165875,0.5463691567183747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M001200,Donald McEachin,M,Democrat,1961,2,1,1,59.9802013889963,62.57778785675695,VA-04,58.7,37.1,Rural-suburban mix,49.6,50.4,1.06,37.8,51.3,41.1,1.7,6.0,0.3,84497,-7827,60407,-5305,3.3,-0.382,-0.099,-0.17241597175598145,-0.40077728033065796,-1.1727911233901978,-0.8094436852786758,-1.4334254298123466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
M001201,Paul Mitchell (politician),M,Republican,1961,2,1,1,61.787416135778905,60.31993242351451,MI-10,31.6,63.8,Rural-suburban mix,50.69,49.31,0.61,43.7,91.9,3.2,1.7,3.4,0.2,84871,-7453,67472,1760,3.0,0.432,0.302,0.42695021629333496,0.4426024258136749,0.9246677756309509,1.3139113623772856,1.0016780224744666,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
M001202,Stephanie Murphy,F,Democrat,1978,2,1,1,54.4147779683572,57.691919923881066,FL-07,51.4,44.1,Sparse suburban,51.34,48.66,0.84,36.9,73.9,11.6,5.1,26.7,0.4,92623,299,66748,1036,2.6,-0.158,0.051,-0.026714282110333443,0.0373833067715168,-0.643990159034729,-0.29327106104710465,-0.16831749499333398,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
M001203,Tom Malinowski,M,Democrat,1965,1,0,1,,51.73946991714744,NJ-07,48.6,47.5,Sparse suburban,50.9,49.1,1.06,43.0,74.9,5.0,11.8,14.3,0.2,162237,69913,115585,49873,3.1,-0.252,0.018,-0.1259676218032837,-0.12101512402296066,-0.7503770589828491,-0.6448926306915989,-0.6256637683911382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
